Node Number	Shear Stress (Pa)
11828	2.5097e+005
11829	-3.5367e+005
11830	1.4934e+006
11831	1.3192e+006
11832	3.3951e+005
11833	-2.5904e+005
11834	6.5087e+005
11835	1.5325e+006
11836	1.4888e+006
11837	1.3485e+006
11838	-87798
11839	5.4493e+005
11840	9.1235e+005
11841	1.3537e+006
11842	1.0953e+006
11843	1.0976e+006
11844	4.0988e+005
11845	21779
11846	8.4661e+005
11847	6.7012e+005
11848	6.7423e+005
11849	5.3698e+005
11850	-1.03e+005
11851	-1.6367e+005
11852	-2.2692e+005
11853	4.1129e+005
11854	2.0946e+005
11855	1.9207e+005
11856	-6.3485e+005
11857	-2.1133e+005
11858	53770
11859	-45122
11860	-31763
11861	18159
11862	-8.3981e+005
11863	-5.8271e+005
11864	-3.3489e+005
11865	-4.1805e+005
11866	2.5972e+005
11867	42408
11868	-2.4736e+005
11869	1.2228e+005
11870	-3.3052e+005
11871	4.0926e+005
11872	1.5734e+005
11873	3.1394e+005
11874	2.2062e+005
11875	3.24e+005
11876	-1.3242e+005
11877	2.3722e+005
11878	5.6214e+005
11879	3.3761e+005
11880	3.4854e+005
11881	3.5861e+005
11882	2.7214e+005
11883	3.9474e+005
11884	6.7295e+005
11885	4.8182e+005
11886	6.7178e+005
11887	1.141e+005
11888	3585.5
11889	5933.1
11890	47141
11891	4.827e+005
11892	-3.3933e+005
11893	50838
11894	1.1862e+005
11895	49459
11896	1.3848e+005
11897	53157
11898	1.7576e+005
11899	1.3245e+006
11900	1.3147e+006
11901	1.2023e+006
11902	3.4484e+005
11903	6.562e+005
11904	8.7857e+005
11905	1.271e+006
11906	1.1551e+006
11907	4.6744e+005
11908	8.9671e+005
11909	7.2206e+005
11910	7.2635e+005
11911	-1.7908e+005
11912	3.2225e+005
11913	4.0833e+005
11914	-5.0467e+005
11915	-2.3166e+005
11916	-2.9233e+005
11917	-81149
11918	1.2042e+005
11919	52277
11920	43368
11921	-7.065e+005
11922	-7.5577e+005
11923	-4.9867e+005
11924	-2.8298e+005
11925	3306.6
11926	-3.4974e+005
11927	-4.329e+005
11928	2.4228e+005
11929	1.6218e+005
11930	1.6588e+005
11931	2.8848e+005
11932	7.8681e+005
11933	2.2914e+005
11934	-4419.3
11935	2.2193e+005
11936	5.9568e+005
11937	5.22e+005
11938	38012
11939	3.7433e+005
11940	5.7877e+005
11941	5.1832e+005
11942	5.8125e+005
11943	5.9196e+005
11944	6.3666e+005
11945	3.9968e+005
11946	4.5364e+005
11947	5.8604e+005
11948	5.9273e+005
11949	-6.6115e+005
11950	6.3902e+005
11951	3.9376e+005
11952	2.7558e+005
11953	5.3397e+005
11954	2.6791e+005
11955	-7.1991e+005
11956	1.8274e+005
11957	-3.4371e+005
11958	5.8026e+005
11959	1.5091e+005
11960	48694
11961	1.1903e+005
11962	23062
11963	58068
11964	-15983
11965	13393
11966	-66899
11967	-41614
11968	9.6799e+005
11969	1.0282e+006
11970	8.943e+005
11971	9.4971e+005
11972	4.1032e+005
11973	1.7676e+005
11974	1.7067e+005
11975	-4.2788e+005
11976	-2.3154e+005
11977	1.0149e+006
11978	1.0184e+006
11979	9.0191e+005
11980	3.2718e+005
11981	6.946e+005
11982	7.2861e+005
11983	7.8602e+005
11984	5.1996e+005
11985	2.1128e+005
11986	-91669
11987	-1.7682e+005
11988	5.5396e+005
11989	4.1243e+005
11990	3.3716e+005
11991	-2.2755e+005
11992	-2.6632e+005
11993	-3.5147e+005
11994	1.8911e+005
11995	-23479
11996	25977
11997	-6.9248e+005
11998	-3.0037e+005
11999	16666
12000	-42165
12001	-24289
12002	-5.842e+005
12003	-3.3638e+005
12004	1.7312e+005
12005	1.599e+005
12006	1.1895e+005
12007	2.6328e+005
12008	-1.9314e+005
12009	-2.1335e+005
12010	1.7682e+005
12011	7.1195e+005
12012	2.2796e+005
12013	-5596.2
12014	1.4861e+005
12015	1.2439e+005
12016	63433
12017	-4.6302e+005
12018	22181
12019	-99069
12020	38248
12021	-73784
12022	-38779
12023	-7.6807e+005
12024	51807
12025	-69693
12026	-20237
12027	-2360.8
12028	-44408
12029	-3.3466e+005
12030	-7.3869e+005
12031	38847
12032	-2.9346e+005
12033	96712
12034	7.8283e+005
12035	7.8952e+005
12036	8.2752e+005
12037	48485
12038	5.8221e+005
12039	3.496e+005
12040	3.2538e+005
12041	3.4145e+005
12042	-2.6203e+005
12043	-3.4718e+005
12044	62599
12045	1.9992e+005
12046	-3.648e+005
12047	-6.064e+005
12048	-2.1429e+005
12049	25633
12050	-2.8646e+005
12051	6.9367e+005
12052	1.5428e+005
12053	-4.8758e+005
12054	6.9503e+005
12055	4.5669e+005
12056	6.6637e+005
12057	7.0438e+005
12058	-5.875e+005
12059	-74658
12060	-4.7686e+005
12061	4.6741e+005
12062	4.07e+005
12063	-5.8082e+005
12064	98328
12065	-67972
12066	-2.0462e+005
12067	4.6576e+005
12068	1.1673e+005
12069	-4.7068e+005
12070	1.0858e+005
12071	31555
12072	-4.949e+005
12073	-6.9773e+005
12074	-12668
12075	-1.0053e+005
12076	-1.247e+005
12077	-8.1898e+005
12078	-29966
12079	-4.3217e+005
12080	5.121e+005
12081	-4.4006e+005
12082	-4.7883e+005
12083	-6.8167e+005
12084	-33198
12085	-5.9311e+005
12086	-3.655e+005
12087	-7.6953e+005
12088	-3.7742e+005
12089	-5.7524e+005
12090	-3.2741e+005
12091	-3.4762e+005
12092	4.3829e+005
12093	9.0331e+005
12094	5.7045e+005
12095	-5.3391e+005
12096	3.9466e+005
12097	1.4303e+006
12098	1.7854e+006
12099	1.4484e+006
12100	-6933.6
12101	2.0704e+006
12102	2.3239e+006
12103	2.7509e+006
12104	2.4394e+006
12105	2.4274e+006
12106	3.7455e+006
12107	2.9346e+006
12108	3.1144e+006
12109	3.4683e+006
12110	3.1459e+006
12111	4.1091e+006
12112	4.4516e+006
12113	4.753e+006
12114	3.7183e+006
12115	3.7464e+006
12116	3.6869e+006
12117	5.312e+006
12118	5.003e+006
12119	4.0108e+006
12120	3.9373e+006
12121	3.9413e+006
12122	7.9787e+006
12123	5.6395e+006
12124	5.5763e+006
12125	5.6768e+006
12126	2.1448e+006
12127	3.1242e+006
12128	2.3948e+006
12129	2.8271e+006
12130	7.9958e+006
12131	3.8873e+006
12132	4.8638e+006
12133	4.0151e+006
12134	-1.9848e+006
12135	-8.5839e+005
12136	-1.0422e+006
12137	6.0822e+005
12138	-5.4808e+005
12139	-1.934e+005
12140	-1.0122e+006
12141	-93512
12142	-2.2398e+006
12143	-1.575e+006
12144	-1.4548e+006
12145	-1.7461e+006
12146	-1.545e+006
12147	-2.5341e+006
12148	-2.4202e+006
12149	-2.4233e+006
12150	-1.7266e+006
12151	-2.6561e+006
12152	-2.7145e+006
12153	-1.7366e+006
12154	-2.036e+006
12155	-1.5998e+006
12156	-9.5384e+005
12157	-2.3722e+006
12158	-1.4104e+006
12159	-1.2471e+006
12160	-6.4909e+005
12161	-1.742e+006
12162	-1.0831e+006
12163	-9.9994e+005
12164	-6.9667e+005
12165	-1.9878e+006
12166	-1.9611e+006
12167	-7.48e+005
12168	-5.9817e+005
12169	-3.3926e+005
12170	-2.6458e+006
12171	-1.4064e+006
12172	-1.7359e+006
12173	3.0917e+005
12174	3.726e+005
12175	1.9681e+005
12176	-1.126e+005
12177	4.6916e+005
12178	3.821e+005
12179	4.4133e+005
12180	5.8209e+005
12181	-43869
12182	5.3789e+005
12183	5.0763e+005
12184	5.8629e+005
12185	7.4845e+005
12186	4.5703e+005
12187	-39671
12188	1.2157e+006
12189	-43525
12190	4.0335e+005
12191	6.6607e+005
12192	3.7144e+005
12193	3.5275e+005
12194	9.3126e+005
12195	6.453e+005
12196	-4.4864e+005
12197	1.5018e+005
12198	4.002e+005
12199	-4.1861e+005
12200	7.0999e+005
12201	4.2403e+005
12202	1.6426e+006
12203	3.1351e+006
12204	3.263e+006
12205	1.4049e+006
12206	8.8271e+005
12207	1.4241e+006
12208	2.4224e+006
12209	6.1006e+005
12210	4.2626e+005
12211	7.6023e+005
12212	1.289e+006
12213	-1.641e+005
12214	2.2778e+005
12215	1.8416e+005
12216	-7.377e+005
12217	1.796e+005
12218	1.1886e+006
12219	8.3762e+005
12220	1.2215e+006
12221	-2.6674e+005
12222	6.6183e+005
12223	1.8106e+006
12224	1.5437e+006
12225	1.9961e+006
12226	2.1657e+006
12227	2.4913e+006
12228	2.423e+006
12229	2.766e+006
12230	2.5326e+006
12231	3.7291e+006
12232	2.9182e+006
12233	3.2569e+006
12234	3.1199e+006
12235	3.4109e+006
12236	3.3884e+006
12237	4.4256e+006
12238	4.727e+006
12239	3.439e+006
12240	3.4291e+006
12241	3.3823e+006
12242	5.0641e+006
12243	3.3556e+006
12244	3.0544e+006
12245	3.1779e+006
12246	5.0538e+006
12247	5.0911e+006
12248	-1.1771e+006
12249	-1.2684e+006
12250	-2.2563e+006
12251	-1.2715e+006
12252	-8.8602e+005
12253	-3.6677e+005
12254	-2.2011e+006
12255	-2.3043e+006
12256	-1.2815e+006
12257	-4.4981e+005
12258	-3.3448e+005
12259	3.5214e+005
12260	-1.8681e+006
12261	-1.4274e+006
12262	-2.8457e+005
12263	-1.7119e+005
12264	-3.8274e+005
12265	4.7946e+005
12266	-1.2641e+006
12267	-1.6472e+006
12268	-2.9953e+005
12269	-1.9406e+005
12270	-1.2612e+006
12271	-1.5907e+006
12272	-44230
12273	45122
12274	-2.3508e+006
12275	-1.1114e+006
12276	-8.7674e+005
12277	40560
12278	8.9168e+005
12279	8.6978e+005
12280	5.7836e+005
12281	1.1569e+006
12282	1.3371e+006
12283	2.3249e+006
12284	1.9118e+006
12285	2.291e+006
12286	2.9101e+006
12287	3.3851e+006
12288	3.1031e+006
12289	3.513e+006
12290	1.3896e+006
12291	9.9841e+005
12292	1.5272e+006
12293	2.3879e+006
12294	8.146e+005
12295	4.3701e+005
12296	7.4612e+005
12297	1.3434e+006
12298	4.3245e+005
12299	1.6592e+006
12300	1.2397e+006
12301	1.5144e+006
12302	6.7998e+005
12303	1.8287e+006
12304	1.5697e+006
12305	2.1544e+006
12306	1.9668e+006
12307	2.2211e+006
12308	2.6068e+006
12309	2.9454e+006
12310	2.564e+006
12311	3.066e+006
12312	2.8673e+006
12313	3.7606e+006
12314	4.1031e+006
12315	3.2883e+006
12316	3.357e+006
12317	3.3228e+006
12318	3.401e+006
12319	5.0045e+006
12320	4.3721e+006
12321	4.3941e+006
12322	4.6956e+006
12323	3.1819e+006
12324	3.3129e+006
12325	3.2087e+006
12326	3.3596e+006
12327	5.0578e+006
12328	4.9946e+006
12329	4.3622e+006
12330	3.7832e+006
12331	2.8807e+006
12332	2.7233e+006
12333	4.7566e+006
12334	4.794e+006
12335	3.5354e+006
12336	3.9453e+006
12337	-5.1231e+005
12338	-33666
12339	-6.0246e+005
12340	5.2615e+005
12341	-4.835e+005
12342	86500
12343	2.6157e+005
12344	-4.8229e+005
12345	-1.4714e+006
12346	6.4632e+005
12347	1.7021e+005
12348	3.2991e+005
12349	-5.7364e+005
12350	-1.5627e+006
12351	1.237e+006
12352	-5.8483e+005
12353	7.1543e+005
12354	9.9814e+005
12355	-1.2221e+006
12356	-1.9931e+005
12357	3.6142e+005
12358	1.1135e+006
12359	1.0775e+006
12360	1.6245e+006
12361	-6.6606e+005
12362	4.7675e+005
12363	1.0921e+005
12364	8.6593e+005
12365	5.6252e+005
12366	1.2576e+006
12367	1.0456e+006
12368	-9.5791e+005
12369	-1.2874e+006
12370	-8.7761e+005
12371	1.259e+006
12372	1.4311e+006
12373	-1.2607e+006
12374	3.0404e+005
12375	6.68e+005
12376	-8.5243e+005
12377	2.9948e+005
12378	6.4551e+005
12379	8.8868e+005
12380	7.4742e+005
12381	3.2896e+005
12382	1.2187e+006
12383	6.0132e+005
12384	9.4843e+005
12385	8.8819e+005
12386	1.6032e+005
12387	7.4208e+005
12388	1.4157e+006
12389	8.5977e+005
12390	1.1325e+006
12391	1.5951e+006
12392	1.4015e+006
12393	1.4196e+006
12394	1.5998e+006
12395	7.4021e+005
12396	1.1069e+006
12397	1.125e+006
12398	1.5398e+006
12399	2.3101e+006
12400	1.9871e+006
12401	2.0685e+006
12402	2.9292e+006
12403	3.2116e+006
12404	3.1223e+006
12405	2.1938e+006
12406	1.0801e+006
12407	1.5959e+006
12408	1.5288e+006
12409	1.6774e+006
12410	1.8026e+006
12411	7.025e+005
12412	7.5735e+005
12413	3.8883e+005
12414	3.031e+006
12415	2.8468e+006
12416	4.8801e+006
12417	3.6055e+006
12418	3.6589e+006
12419	1.0503e+006
12420	1.5732e+006
12421	1.5537e+006
12422	1.5216e+006
12423	2.2384e+006
12424	9.0424e+005
12425	1.5779e+006
12426	1.0665e+006
12427	1.4603e+006
12428	1.6089e+006
12429	6.9794e+005
12430	1.7341e+006
12431	1.5473e+006
12432	1.1313e+006
12433	1.6347e+006
12434	7.1289e+005
12435	1.6026e+006
12436	2.0763e+006
12437	1.9094e+006
12438	2.1585e+006
12439	3.1122e+006
12440	2.1363e+006
12441	1.8773e+006
12442	2.462e+006
12443	2.8006e+006
12444	2.6339e+006
12445	2.4128e+006
12446	2.9035e+006
12447	3.3665e+006
12448	3.0549e+006
12449	3.1359e+006
12450	3.3786e+006
12451	3.3405e+006
12452	3.4917e+006
12453	4.3497e+006
12454	4.1572e+006
12455	4.3717e+006
12456	3.5569e+006
12457	3.3443e+006
12458	3.3128e+006
12459	3.4966e+006
12460	4.9479e+006
12461	4.3155e+006
12462	2.8736e+006
12463	3.2087e+006
12464	3.0624e+006
12465	3.6323e+006
12466	1.075e+006
12467	1.2819e+006
12468	1.5834e+006
12469	1.7142e+005
12470	1.3e+006
12471	1.9821e+006
12472	1.5174e+006
12473	1.7431e+006
12474	2.1587e+006
12475	2.1418e+006
12476	3.1994e+005
12477	2.4414e+006
12478	2.3111e+006
12479	2.6384e+006
12480	3.0966e+006
12481	2.4245e+006
12482	6.0264e+005
12483	1.1634e+006
12484	2.2751e+006
12485	2.1198e+006
12486	2.5113e+006
12487	-15418
12488	2.2933e+006
12489	2.5267e+006
12490	1.1274e+006
12491	1.5152e+006
12492	1.6043e+006
12493	-3.9912e+005
12494	1.8178e+006
12495	7.5279e+005
12496	1.789e+006
12497	1.4934e+006
12498	1.4613e+006
12499	8.4399e+005
12500	1.8422e+006
12501	2.0163e+006
12502	2.3902e+006
12503	2.4252e+006
12504	1.8603e+006
12505	2.701e+006
12506	2.0405e+006
12507	1.95e+006
12508	2.1965e+006
12509	1.6667e+006
12510	2.3487e+006
12511	2.5074e+006
12512	2.3663e+006
12513	2.8781e+006
12514	3.5908e+006
12515	3.448e+006
12516	3.5014e+006
12517	1.9761e+006
12518	2.555e+006
12519	2.3403e+006
12520	3.2677e+006
12521	2.2499e+006
12522	3.1419e+006
12523	3.2068e+006
12524	3.6698e+006
12525	3.3582e+006
12526	3.5749e+006
12527	3.5358e+006
12528	4.3937e+006
12529	3.5433e+006
12530	3.2132e+006
12531	3.3922e+006
12532	4.3622e+006
12533	3.7831e+006
12534	1.9982e+006
12535	2.2732e+006
12536	2.2117e+006
12537	2.1828e+006
12538	2.2459e+006
12539	2.4056e+006
12540	3.1996e+006
12541	1.9647e+006
12542	2.6815e+006
12543	2.9856e+006
12544	2.6547e+006
12545	3.4486e+006
12546	3.4114e+006
12547	3.4977e+006
12548	3.605e+006
12549	3.8744e+006
12550	4.1632e+006
12551	4.3777e+006
12552	3.5629e+006
12553	3.688e+006
12554	3.5761e+006
12555	3.7492e+006
12556	4.546e+006
12557	2.8521e+006
12558	3.2459e+006
12559	3.7795e+006
12560	3.6368e+006
12561	2.6671e+006
12562	2.498e+006
12563	2.8245e+006
12564	2.6501e+006
12565	2.8088e+006
12566	3.2797e+006
12567	3.4731e+006
12568	3.24e+006
12569	3.7379e+006
12570	3.0657e+006
12571	3.9648e+006
12572	3.1495e+006
12573	3.0583e+006
12574	3.2381e+006
12575	3.6076e+006
12576	2.8403e+006
12577	3.0737e+006
12578	1.6744e+006
12579	2.2995e+006
12580	2.903e+006
12581	3.024e+006
12582	2.685e+006
12583	2.9184e+006
12584	2.3623e+006
12585	2.8119e+006
12586	3.616e+006
12587	2.3009e+006
12588	2.4729e+006
12589	2.7795e+006
12590	3.071e+006
12591	3.0553e+006
12592	3.0311e+006
12593	3.0868e+006
12594	3.891e+006
12595	2.5758e+006
12596	3.5648e+006
12597	3.422e+006
12598	2.547e+006
12599	3.1454e+006
12600	3.6699e+006
12601	3.4369e+006
12602	3.9393e+006
12603	4.2281e+006
12604	4.1616e+006
12605	3.7562e+006
12606	3.7101e+006
12607	3.8828e+006
12608	4.5069e+006
12609	4.3144e+006
12610	3.5981e+006
12611	3.4807e+006
12612	4.2848e+006
12613	4.3949e+006
12614	3.8158e+006
12615	3.6701e+006
12616	3.5655e+006
12617	3.935e+006
12618	4.1618e+006
12619	3.4743e+006
12620	3.4154e+006
12621	3.5315e+006
12622	3.3098e+006
12623	3.106e+006
12624	3.6084e+006
12625	3.0903e+006
12626	3.7588e+006
12627	3.6305e+006
12628	3.9901e+006
12629	4.4217e+006
12630	4.3552e+006
12631	3.6539e+006
12632	3.944e+006
12633	3.7699e+006
12634	4.458e+006
12635	4.5681e+006
12636	4.3756e+006
12637	3.8854e+006
12638	3.7113e+006
12639	4.0236e+006
12640	4.317e+006
12641	4.2505e+006
12642	3.4897e+006
12643	3.6525e+006
12644	4.3405e+006
12645	3.1975e+006
12646	3.4308e+006
12647	3.8999e+006
12648	3.2231e+006
12649	3.3818e+006
12650	4.1222e+006
12651	3.9426e+006
12652	4.5483e+006
12653	4.0808e+006
12654	4.4566e+006
12655	4.3742e+006
12656	3.5469e+006
12657	2.3153e+006
12658	2.8148e+006
12659	5.747e+005
12660	1.4101e+006
12661	9.7945e+005
12662	1.1798e+006
12663	2.8277e+006
12664	2.8965e+006
12665	3.1698e+006
12666	4.2823e+005
12667	6.5638e+005
12668	1.0611e+006
12669	3.6694e+006
12670	3.6005e+006
12671	1.4939e+005
12672	8.5893e+005
12673	1.9239e+005
12674	1.4918e+006
12675	3.6693e+006
12676	1.9913e+006
12677	1.5606e+006
12678	4.0115e+006
12679	-18486
12680	1.27e+006
12681	1.9699e+006
12682	1.9029e+006
12683	1.8339e+006
12684	-5.9125e+006
12685	-1.0167e+007
12686	-6.0146e+006
12687	-7.9501e+006
12688	-1.068e+007
12689	-7.4819e+006
12690	-6.4094e+006
12691	-1.3587e+007
12692	-1.3821e+007
12693	-1.2671e+007
12694	-1.41e+007
12695	-1.5756e+007
12696	-1.5257e+007
12697	-1.4688e+007
12698	-1.4679e+007
12699	-1.7192e+007
12700	-1.4843e+007
12701	-1.4632e+007
12702	-1.1973e+007
12703	-9.323e+006
12704	-9.8332e+006
12705	-1.0349e+007
12706	-1.2128e+007
12707	-1.011e+007
12708	-5.4504e+006
12709	-2.8198e+006
12710	-3.5998e+006
12711	-3.3817e+006
12712	-4.5481e+006
12713	-6.2373e+006
12714	-72120
12715	4.7889e+005
12716	5.4022e+005
12717	-6.341e+005
12718	-6.598e+005
12719	-5.3334e+005
12720	6.4203e+005
12721	-1.1925e+005
12722	-1.8749e+006
12723	-1.2861e+006
12724	-1.2579e+006
12725	-2.7836e+006
12726	-6.0568e+006
12727	-3.4163e+006
12728	-5.9059e+006
12729	-5.3886e+006
12730	-6.7516e+006
12731	-4.3251e+006
12732	-8.4903e+006
12733	-1.0296e+007
12734	-1.0222e+007
12735	-9.336e+006
12736	-9.9602e+006
12737	-6.2459e+006
12738	-8.3638e+006
12739	-9.7717e+006
12740	-9.8811e+006
12741	-7.4456e+006
12742	-9.4359e+006
12743	-8.5953e+006
12744	-5.6947e+006
12745	-3.7642e+006
12746	-4.7082e+006
12747	-9.3937e+005
12748	-2.6792e+006
12749	-3.0524e+006
12750	-9.4815e+006
12751	-7.4323e+006
12752	-6.752e+006
12753	-7.2752e+006
12754	-4.7229e+006
12755	-1.8049e+006
12756	-8.4152e+006
12757	-5.0962e+006
12758	-1.1742e+007
12759	-9.1753e+006
12760	-3.5479e+006
12761	-1.0158e+007
12762	-1.229e+007
12763	-1.1686e+007
12764	-1.0261e+007
12765	-1.2484e+006
12766	-1.1057e+007
12767	-8.5271e+006
12768	-5.0353e+006
12769	-6.3721e+006
12770	-4.627e+006
12771	-2.6339e+006
12772	-9.8642e+005
12773	-1.8446e+006
12774	8.2778e+005
12775	1.4447e+006
12776	-6.8939e+005
12777	-8.883e+005
12778	-1.8163e+006
12779	-1.0043e+006
12780	9.2591e+005
12781	4.2739e+005
12782	-5.9484e+006
12783	-1.0813e+007
12784	-6.4235e+006
12785	-7.1992e+006
12786	-5.6473e+006
12787	-1.6586e+007
12788	-2.2951e+007
12789	-1.6185e+007
12790	-1.838e+007
12791	-2.9637e+007
12792	-3.3702e+007
12793	-2.7182e+007
12794	-2.4183e+007
12795	-2.4006e+007
12796	-3.0903e+007
12797	-2.2798e+007
12798	-2.1648e+007
12799	-2.5891e+007
12800	-1.8845e+007
12801	-1.4249e+007
12802	-1.4279e+007
12803	-1.8215e+007
12804	-1.5796e+007
12805	-1.7065e+007
12806	-2.1308e+007
12807	-1.451e+007
12808	-3.7754e+006
12809	-1.5824e+006
12810	-5.2427e+006
12811	-4.1703e+006
12812	-7.0171e+006
12813	-6.0989e+006
12814	-7.2485e+006
12815	-9.1056e+006
12816	-1.1892e+007
12817	-9.3371e+006
12818	-4.4451e+006
12819	-9.9657e+006
12820	-1.1266e+007
12821	-1.2695e+007
12822	-8.425e+006
12823	-9.6925e+006
12824	-1.0229e+007
12825	-1.0658e+007
12826	-1.1831e+007
12827	-1.2169e+006
12828	-4.0651e+006
12829	-1.0675e+007
12830	-1.1025e+007
12831	-1.1282e+007
12832	-9.6251e+006
12833	-8.8953e+006
12834	-1.1272e+007
12835	-7.1502e+006
12836	-6.126e+005
12837	-1.0421e+007
12838	-5.1395e+006
12839	-5.4034e+006
12840	-3.2773e+006
12841	-5.6496e+006
12842	-4.2372e+006
12843	-3.6583e+006
12844	-6.1654e+006
12845	11967
12846	-8.6134e+005
12847	-1.6299e+006
12848	-8.8763e+005
12849	-1.6414e+006
12850	1.0425e+006
12851	-1.3241e+006
12852	-4.7463e+005
12853	-1.2383e+006
12854	-1.8157e+006
12855	-3.1028e+006
12856	-1.177e+006
12857	-2.2506e+006
12858	-3.8399e+005
12859	-3.8785e+006
12860	-2.3266e+006
12861	-7.8581e+006
12862	-7.967e+006
12863	-1.1955e+007
12864	-7.2694e+006
12865	-1.415e+007
12866	-1.0898e+007
12867	-8.7427e+006
12868	-7.1908e+006
12869	-1.6713e+007
12870	-1.832e+007
12871	-2.2632e+007
12872	-1.6195e+007
12873	-2.0515e+007
12874	-1.9632e+007
12875	-2.1616e+007
12876	-2.6697e+007
12877	-2.5112e+007
12878	-2.251e+007
12879	-2.3698e+007
12880	-2.8205e+007
12881	-2.1159e+007
12882	-5.813e+006
12883	-4.8215e+006
12884	-1.6844e+006
12885	-5.3447e+006
12886	-3.1657e+006
12887	-1.0652e+007
12888	-9.3664e+006
12889	-4.4744e+006
12890	-7.4373e+006
12891	-9.0493e+006
12892	-6.757e+006
12893	-1.0478e+007
12894	-7.2803e+006
12895	-1.0425e+007
12896	-1.15e+007
12897	-1.2072e+007
12898	-1.0853e+007
12899	-1.2929e+007
12900	-1.2027e+007
12901	-1.4585e+007
12902	-9.1267e+006
12903	-1.1504e+007
12904	-9.3729e+006
12905	-9.8886e+006
12906	-1.1668e+007
12907	-1.0652e+007
12908	-1.1456e+007
12909	-4.3502e+006
12910	-6.7225e+006
12911	-4.3617e+006
12912	-5.31e+006
12913	-7.2382e+006
12914	-6.9992e+006
12915	-9.773e+005
12916	-1.731e+006
12917	-3.3866e+005
12918	-1.513e+006
12919	-2.6794e+006
12920	-1.4122e+006
12921	-1.4137e+006
12922	-1.7135e+006
12923	2.1235e+005
12924	-1.0159e+006
12925	-9.8767e+005
12926	-8.6121e+005
12927	-7.457e+006
12928	-2.7715e+006
12929	-5.3325e+006
12930	-2.7433e+006
12931	-6.4002e+006
12932	-4.269e+006
12933	-1.4258e+007
12934	-7.8221e+006
12935	-1.0071e+007
12936	-9.185e+006
12937	-1.3243e+007
12938	-1.4479e+007
12939	-1.1877e+007
12940	-1.206e+007
12941	-1.7572e+007
12942	-1.1615e+007
12943	-1.0774e+007
12944	-8.7381e+006
12945	-6.4458e+006
12946	-8.0911e+006
12947	-6.9691e+006
12948	-8.1091e+006
12949	-9.8469e+006
12950	-8.628e+006
12951	-9.8019e+006
12952	-8.9957e+006
12953	-6.9864e+006
12954	-4.9951e+006
12955	-7.5022e+006
12956	-8.2659e+006
12957	-2.4996e+006
12958	-3.4479e+006
12959	-2.1823e+006
12960	8.0124e+005
12961	-1.3328e+006
12962	-3.6496e+005
12963	9.2657e+005
12964	-1.4385e+006
12965	4.2806e+005
12966	-1.44e+006
12967	-5.906e+005
12968	-2.8804e+006
12969	-2.7257e+006
12970	-4.3536e+006
12971	-9.4293e+006
12972	-1.3749e+007
12973	-1.485e+007
12974	-1.0497e+007
12975	-1.599e+007
12976	-1.7178e+007
12977	-2.1685e+007
12978	-1.9162e+007
12979	-1.4405e+007
12980	-1.4589e+007
12981	-2.0101e+007
12982	-9.7031e+006
12983	-1.1779e+007
12984	-1.0877e+007
12985	-8.5811e+006
12986	-9.7211e+006
12987	-1.1449e+007
12988	-1.4007e+007
12989	-1.0643e+007
12990	-1.1447e+007
12991	-7.7483e+006
12992	-3.4594e+006
12993	-2.1938e+006
12994	-7.9988e+005
12995	-2.1546e+006
12996	-2.0281e+006
12997	-5.8115e+006
12998	-3.656e+006
12999	-8.6678e+006
13000	-1.2726e+007
13001	-8.3725e+006
13002	-6.2413e+006
13003	-1.0917e+007
13004	-1.7498e+007
13005	-1.4974e+007
13006	-1.1541e+007
13007	-6.2888e+006
13008	-4.1098e+006
13009	-1.023e+007
13010	-9.0741e+006
13011	-1.7681e+007
13012	-1.0884e+007
13013	2.5043e+007
13014	1.9346e+007
13015	2.1816e+007
13016	1.6158e+007
13017	3.1866e+007
13018	2.6815e+007
13019	3.3475e+007
13020	3.117e+007
13021	2.9285e+007
13022	3.0319e+007
13023	2.7055e+007
13024	1.9986e+007
13025	2.6377e+007
13026	2.3029e+007
13027	1.7995e+007
13028	1.0023e+007
13029	-77372
13030	5.6539e+006
13031	3.6359e+006
13032	-6.3039e+006
13033	-1.0096e+007
13034	-9.266e+006
13035	-7.6677e+006
13036	-6.271e+006
13037	-8.5525e+006
13038	-5.984e+006
13039	-9.2861e+006
13040	-5.4686e+006
13041	-3.376e+006
13042	-6.5608e+006
13043	1.7284e+006
13044	-1.9341e+006
13045	4.2408e+005
13046	-1.894e+006
13047	1.1721e+006
13048	1.3103e+006
13049	2.9544e+006
13050	-3.8296e+006
13051	2.5279e+005
