Node Number	Normal Stress (MPa)
15087	1.9011
15088	1.729
15089	1.246
15090	1.4246
15091	1.3604
15092	1.3761
15093	0.15687
15094	0.28614
15095	0.38423
15096	0.20143
15097	0.71024
15098	0.58886
15099	0.81774
15100	0.58742
15101	0.47344
15102	-0.6406
15103	-0.53535
15104	-1.0346
15105	-0.92008
15106	-0.46103
15107	-0.36718
15108	-0.51566
15109	2.4844
15110	3.0269
15111	2.3393
15112	2.1786
15113	1.5906
15114	1.1128
15115	0.86593
15116	1.0668
15117	2.0446
15118	1.8677
15119	1.9299
15120	1.3232
15121	1.2684
15122	1.5342
15123	-0.34825
15124	-0.24069
15125	-0.22449
15126	1.2277
15127	1.0493
15128	1.0523
15129	0.85769
15130	0.89031
15131	0.12301
15132	-0.12653
15133	-0.44528
15134	-0.30718
15135	-0.27465
15136	-0.22128
15137	-0.22742
15138	-0.55854
15139	-0.48841
15140	-1.5476
15141	-1.7008
15142	-0.80881
15143	-1.5863
15144	-1.7512
15145	2.4568
15146	1.8834
15147	1.9122
15148	-6.0281e-002
15149	-0.11703
15150	6.9144e-002
15151	-8.717e-002
15152	1.5812
15153	0.92219
15154	1.1337
15155	1.2684
15156	0.39436
15157	0.57465
15158	0.58353
15159	0.52169
15160	1.5674
15161	1.7955
15162	1.1365
15163	0.39449
15164	0.29235
15165	0.1787
15166	0.18333
15167	0.21316
15168	0.25783
15169	-1.0981e-002
15170	0.14881
15171	0.13766
15172	0.83363
15173	0.91775
15174	1.6922
15175	2.0073
15176	2.093
15177	1.6758
15178	1.0854
15179	1.0339
15180	0.66234
15181	1.2032
15182	0.81879
15183	0.80087
15184	-0.13103
15185	-0.32205
15186	-0.19512
15187	-0.18809
15188	-0.28226
15189	-0.35227
15190	-0.43074
15191	-0.62437
15192	-1.1167
15193	-1.4901
15194	0.34603
15195	0.40317
15196	-3.0211
15197	1.5054
15198	1.6644
15199	1.1373
15200	1.0212
15201	1.065
15202	0.4896
15203	0.60835
15204	1.3404
15205	1.1369
15206	0.62049
15207	0.97234
15208	0.70877
15209	0.39906
15210	0.78332
15211	1.5997
15212	2.0573
15213	3.7846e-003
15214	-0.15612
15215	-0.13791
15216	-0.15861
15217	1.309
15218	1.0876
15219	0.11261
15220	0.64543
15221	0.76862
15222	0.46187
15223	1.727
15224	1.8275
15225	0.8587
15226	1.9393
15227	1.5419
15228	-0.19055
15229	-0.13971
15230	1.0869
15231	0.34384
15232	1.4898
15233	0.89947
15234	1.3211
15235	1.4252
15236	1.3165
15237	0.34797
15238	0.6869
15239	0.84862
15240	1.0041
15241	0.1983
15242	0.18
15243	-0.13909
15244	2.0453
15245	2.0662
15246	2.1115
15247	1.6194
15248	1.5525
15249	1.6275
15250	-0.1508
15251	-0.15543
15252	-0.11817
15253	-0.24664
15254	-0.35032
15255	-2.0759e-002
15256	0.11751
15257	-0.30038
15258	-0.23391
15259	-0.17345
15260	-1.5166
15261	-1.8314
15262	-3.0006
15263	-2.1979
15264	0.67707
15265	0.56818
15266	1.1224
15267	0.17038
15268	2.4262
15269	2.4856
15270	1.8727
15271	1.6078
15272	1.2812
15273	1.2968
15274	1.2323
15275	0.53503
15276	0.19909
15277	0.28746
15278	0.22581
15279	0.13501
15280	0.14203
15281	1.9102
15282	1.9967
15283	1.4829
15284	1.5579
15285	-0.26244
15286	0.1105
15287	-8.3154e-002
15288	-1.3082e-002
15289	2.2862
15290	1.4699
15291	1.1411
15292	-0.45352
15293	-0.48455
15294	-0.38338
15295	1.1852
15296	1.0821
15297	0.65401
15298	0.8015
15299	0.73685
15300	0.35111
15301	0.21066
15302	8.0262e-002
15303	0.36931
15304	0.15835
15305	7.2931e-002
15306	0.96191
15307	1.1446
15308	0.93794
15309	-0.58313
15310	-1.1252
15311	-0.74075
15312	1.2338
15313	1.4369
15314	1.1399
15315	1.1878
15316	-0.97825
15317	-1.1117
15318	-1.1314
15319	1.4712e-002
15320	-9.9162e-002
15321	-0.11696
15322	1.6447
15323	1.8267
15324	1.2292
15325	1.2164
15326	1.21
15327	1.1621
15328	1.9915
15329	1.805
15330	1.2147
15331	1.3118
15332	1.1154
15333	1.0622
15334	1.1235
15335	-0.33415
15336	-0.24825
15337	0.82651
15338	0.82955
15339	0.47447
15340	0.59923
15341	0.48525
15342	1.3937
15343	0.45543
15344	1.1051
15345	1.0101
15346	0.94541
15347	1.0508
15348	2.3124
15349	1.0793
15350	1.5086
15351	1.5108
15352	1.182
15353	0.38121
15354	0.19337
15355	0.19842
15356	2.2889
15357	1.4768
15358	1.0202
15359	1.6165
15360	1.9792
15361	2.0573
15362	1.525
15363	1.4814
15364	1.8983
15365	1.4173
15366	1.4923
15367	1.4406
15368	1.8329
15369	1.9524
15370	4.4214e-002
15371	9.309e-002
15372	0.36578
15373	0.2701
15374	0.48378
15375	1.1632
15376	1.2371
15377	1.1713
15378	1.6687
15379	1.6077
15380	0.98716
15381	1.2525
15382	1.3488
15383	1.4111
15384	1.3723
15385	1.7437
15386	1.7728
15387	1.8769
15388	1.494
15389	0.80566
15390	2.7647
15391	2.534
15392	2.3475
15393	2.8101
15394	1.8353
15395	1.1737
15396	1.1526
15397	0.29145
15398	0.2965
15399	0.36387
15400	1.2907
15401	1.2871
15402	1.2359
15403	0.12527
15404	2.8185e-002
15405	0.32093
15406	1.5417
15407	1.5708
15408	1.5038
15409	1.9569
15410	-1.0889
15411	-0.70927
15412	-1.028
15413	-1.2948
15414	-1.0918
15415	-0.2019
15416	-0.22412
15417	0.3313
15418	9.3759e-002
15419	-8.2261e-002
15420	4.9425e-002
15421	-0.17847
15422	0.61979
15423	-0.30243
15424	-0.29886
15425	-0.24865
15426	0.53034
15427	-1.2249
15428	-1.1652
15429	-1.3911e-002
15430	-6.8835e-003
15431	1.1793
15432	1.2147
15433	1.2937
15434	0.14413
15435	-0.1959
15436	-0.39265
15437	-0.25365
15438	2.03
15439	1.546
15440	1.4978
15441	1.4385
15442	0.64283
15443	0.56839
15444	0.73011
15445	2.6554e-002
15446	-7.4752e-002
15447	-0.14686
15448	-9.5875e-002
15449	-0.13321
15450	-0.11929
15451	-0.27085
15452	-0.17701
15453	1.8978e-002
15454	-2.2851
15455	-2.2801
15456	-2.6883
15457	1.8907
15458	2.3532
15459	1.6161
15460	1.6241
15461	1.5758
15462	0.19896
15463	1.8328
15464	1.4374
15465	1.6169
15466	0.29683
15467	0.21478
15468	0.28474
15469	-1.2292
15470	-0.86524
15471	-0.77014
15472	-0.92652
15473	-0.82477
15474	1.6388
15475	1.6627
15476	1.7785
15477	-0.1347
15478	-0.16707
15479	-0.21937
15480	-0.3014
15481	-0.26373
15482	-0.72179
15483	-0.5837
15484	-0.78555
15485	-0.1383
15486	1.6481
15487	1.3294
15488	0.60274
15489	0.53183
15490	1.2714
15491	-0.15392
15492	0.93401
15493	0.57894
15494	0.70369
15495	0.78473
15496	0.77198
15497	0.74241
15498	0.70674
15499	0.77503
15500	-0.65559
15501	-0.76925
15502	-0.22298
15503	-0.44705
15504	-1.6333
15505	-1.4826
15506	-1.6048
15507	-1.7563
15508	-1.4672
15509	-1.736
15510	-1.5511
15511	-1.128
15512	-0.77652
15513	-1.1961
15514	-1.2746
15515	-1.5547
15516	-1.3895
15517	-1.5264
15518	-1.3614
15519	-1.263
15520	-1.315
15521	-0.92328
15522	-0.88691
15523	-0.93285
15524	-1.1135
15525	-1.0525
15526	-2.4146
15527	-2.6435
15528	-2.7183
15529	-2.4027
15530	-2.5812
15531	-2.6644
15532	-2.2138
15533	-0.74215
15534	-0.76814
15535	-0.74731
15536	-0.72806
15537	-0.73265
15538	-0.68894
15539	-0.53842
15540	-0.59033
15541	-0.57209
15542	-0.57687
15543	-2.9929
15544	-2.7189
15545	-2.838
15546	-2.98
15547	-2.9544
15548	-2.8846
15549	-2.8582
15550	-1.9037
15551	-2.4458
15552	-1.6096
15553	-1.6772
15554	-1.6106
15555	-1.7446
15556	-1.6611
15557	-1.7522
15558	-1.7715
15559	-1.6266
15560	-1.2393
15561	-1.0558
15562	-1.1684
15563	-2.5477
15564	-2.7077
15565	-2.5788
15566	-2.7171
15567	-2.5949
15568	-2.644
15569	-2.1616
15570	-2.2195
15571	-1.9716
15572	0.44975
15573	0.45669
15574	0.64619
15575	0.60704
15576	0.76992
15577	0.7646
15578	0.52152
15579	0.48908
15580	0.5723
15581	0.46691
15582	-2.1526
15583	-2.2197
15584	-2.1875
15585	-2.0937
15586	-2.2033
15587	-2.0933
15588	-1.4206
15589	-1.6113
15590	-1.1889
15591	-1.2644
15592	-1.2476
15593	-1.3401
15594	-1.1582
15595	-1.195
15596	-1.3037
15597	-0.88417
15598	-0.96192
15599	-1.0771
15600	-1.5711
15601	-1.4794
15602	-1.4386
15603	-1.3106
15604	-1.557
15605	-1.3421
15606	-1.5883
15607	-0.88955
15608	-0.75629
15609	-0.92723
15610	-0.81407
15611	-0.90174
15612	-0.52022
15613	-1.3536
15614	-0.26271
15615	3.9339e-002
15616	-1.1981
15617	-1.1028
15618	-1.3714
15619	-1.4876
15620	-1.6172
15621	-1.0424
15622	-0.8759
15623	-0.8346
15624	-0.83073
15625	-0.90244
15626	-0.90862
15627	-0.84972
15628	-0.72841
15629	-0.72698
15630	-0.74687
15631	-1.3239
15632	-1.059
15633	-1.1605
15634	-1.2992
15635	-1.2588
15636	-1.05
15637	-0.73649
15638	-0.85665
15639	-0.8945
15640	-0.93883
15641	-2.0859
15642	-2.1067
15643	-2.2621
15644	-2.1882
15645	-2.2421
15646	-2.1508
15647	-1.1723
15648	-0.74303
15649	-1.3968
15650	-1.789
15651	-2.4106
15652	-1.856
15653	-2.3618
15654	-2.2587
15655	-2.2423
15656	-1.9619
15657	-1.6314
15658	-1.4923
15659	-1.4389
15660	-2.0184
15661	-1.5533
15662	-2.2137
15663	-1.6474
15664	-1.9824
15665	-1.4823
15666	-2.121
15667	-1.8875
15668	-1.9065
15669	-1.4721
15670	-1.53
15671	-1.5794
15672	-1.6605
15673	-1.6875
15674	-1.8798
15675	-1.5321
15676	-1.8166
15677	-1.5785
15678	-1.2365
15679	-1.1917
15680	-1.4097
15681	-0.53098
15682	-0.46983
15683	-0.59109
15684	-0.59769
15685	-0.59562
15686	-0.512
15687	-0.40425
15688	-0.43078
15689	-0.43617
15690	-0.50335
15691	-2.1108
15692	-2.3715
15693	-2.3442
15694	-2.2994
15695	-2.1917
15696	-2.3624
15697	-1.7065
15698	-1.7354
15699	0.4308
15700	0.44174
15701	-5.1981e-002
15702	-5.9148e-002
15703	0.63095
15704	0.21534
15705	0.53983
15706	0.64988
15707	0.30235
15708	0.42602
15709	-0.69314
15710	-0.50697
15711	-0.48682
15712	-0.66631
15713	-0.6996
15714	-0.41483
15715	-0.1039
15716	-0.35706
15717	-0.22264
15718	-1.0455
15719	-1.0285
15720	-1.1077
15721	-0.99926
15722	-1.1163
15723	-1.1185
15724	-0.78222
15725	-0.7172
15726	-0.90348
15727	-0.87703
15728	1.0991
15729	1.1582
15730	1.2346
15731	1.178
15732	1.2232
15733	1.1377
15734	0.9001
15735	0.91699
15736	0.95641
15737	-0.95151
15738	-0.41828
15739	1.4805
15740	0.4007
15741	1.4732
15742	-0.61295
15743	-5.4016e-002
15744	-7.667e-002
15745	1.3064
15746	-0.73531
15747	-1.6291
15748	-2.1531
15749	-2.1402
15750	-1.6545
15751	-2.2681
15752	-2.2331
15753	-1.3825
15754	-1.4632
15755	-1.1631
15756	-1.5088
15757	-1.6833
15758	-2.0942
15759	-2.0656
15760	-1.9785
15761	-1.8662
15762	-1.1821
15763	-1.1433
15764	-1.0782
15765	-1.4876
15766	-1.5302
15767	-1.5692
15768	-1.5505
15769	-1.3976
15770	-1.5966
15771	-1.4702
15772	-1.09
15773	-1.2303
15774	-0.87519
15775	-0.61918
15776	-0.73844
15777	-0.83788
15778	-0.91724
15779	-0.71952
15780	-0.44366
15781	-0.41165
15782	-1.9233
15783	-1.8276
15784	-2.0354
15785	-1.7273
15786	-1.9888
15787	-1.6176
15788	-1.0241
15789	-1.2849
15790	-1.2897
15791	0.707
15792	0.64168
15793	0.97589
15794	0.73455
15795	0.89087
15796	0.85649
15797	0.67617
15798	0.50199
15799	0.51881
15800	0.62338
15801	-5.2807e-002
15802	0.13619
15803	-3.8098e-002
15804	-8.9363e-002
15805	9.7279e-002
15806	-6.5903e-002
15807	-9.8522e-002
15808	-0.11254
15809	3.217e-003
15810	-0.97533
15811	-1.1277
15812	-1.1943
15813	-0.93643
15814	-0.99294
15815	-1.0636
15816	-0.66665
15817	-0.70768
15818	-0.71927
15819	-0.80155
15820	-0.46165
15821	-0.60288
15822	-0.63405
15823	-0.50253
15824	-0.63822
15825	-0.53385
15826	-0.36424
15827	-0.38299
15828	-0.72102
15829	-0.67587
15830	-0.76092
15831	-0.76143
15832	-0.7316
15833	-0.7165
15834	-0.7674
15835	-0.51556
15836	-0.58035
15837	-0.46458
15838	-0.62502
15839	-2.9897
15840	-2.9656
15841	-2.9683
15842	-2.952
15843	-2.9382
15844	-2.944
15845	-2.3256
15846	-2.4581
15847	-2.4613
15848	-2.4845
15849	-1.8885
15850	-1.4205
15851	-1.6924
15852	-1.7698
15853	-1.528
15854	-1.8172
15855	-0.89637
15856	-1.0336
15857	-1.2116
15858	-1.7448
15859	-1.5202
15860	-1.5346
15861	-1.7705
15862	-1.5667
15863	-1.5893
15864	-1.5116
15865	-1.2057
15866	-1.0615
15867	-1.0908
15868	-1.6022
15869	0.17359
15870	-1.0974
15871	-1.8126
15872	-1.6263
15873	-0.64305
15874	-0.62148
15875	-0.29946
15876	-0.70321
15877	-9.2045e-002
15878	-2.6904
15879	-2.3249
15880	-2.8164
15881	-2.3793
15882	-2.8052
15883	-2.5324
15884	-2.6926
15885	-2.4257
15886	-2.4191
15887	-2.4345
15888	-1.2498
15889	-1.2892
15890	-1.2145
15891	-1.3571
15892	-1.2198
15893	-1.3125
15894	-1.0417
15895	-1.0593
15896	-1.1019
15897	-1.0335
15898	-1.0445
15899	-0.9955
15900	-1.0061
15901	-1.0386
15902	-1.0501
15903	-1.0134
15904	-0.84435
15905	-0.83758
15906	-0.94628
15907	-1.0481
15908	-0.93957
15909	-1.0378
15910	-1.0265
15911	-0.91524
15912	-0.90538
15913	-0.79605
15914	-0.88255
15915	-0.67063
15916	-0.8231
15917	-0.81482
15918	-0.7965
15919	-1.2468
15920	-1.2083
15921	-1.2914
15922	-1.3399
15923	-1.1626
15924	-1.1898
15925	-0.87424
15926	-0.65003
15927	-0.92701
15928	-0.97954
15929	-1.529
15930	-1.9289
15931	-1.9777
15932	-1.6305
15933	-1.8733
15934	-1.6143
15935	-1.4584
15936	-1.4926
15937	1.6635
15938	2.142
15939	1.6763
15940	1.4082
15941	1.6252
15942	1.6784
15943	1.0413
15944	1.118
15945	1.162
15946	-1.4629
15947	-1.3139
15948	-1.288
15949	-1.4716
15950	-1.3634
15951	-1.3674
15952	-0.90045
15953	-0.91074
15954	-0.83584
15955	1.1712
15956	1.0911
15957	0.77884
15958	0.75041
15959	1.1776
15960	0.74403
15961	1.0263
15962	0.7469
15963	0.65858
15964	0.68406
15965	1.157
15966	0.9978
15967	1.2942
15968	0.59706
15969	1.2824
15970	0.49323
15971	1.2176
15972	0.62491
15973	0.42092
15974	0.33695
15975	-0.1826
15976	-0.93681
15977	-0.84294
15978	-0.66736
15979	-1.052
15980	-1.0897
15981	-0.69752
15982	-0.31373
15983	-0.46614
15984	-4.8426e-002
15985	4.7902e-002
15986	-0.5622
15987	-1.3891
15988	-1.3159
15989	-1.4085
15990	-1.3275
15991	-1.4439
15992	-1.4519
15993	-0.95253
15994	-1.0634
15995	-1.1012
15996	-0.8078
15997	-0.96348
15998	-0.94216
15999	-0.80807
16000	-0.78262
16001	-0.82083
16002	-0.86783
16003	-0.67667
16004	-0.77971
16005	-1.5261
16006	-1.3612
16007	-1.2691
16008	-1.4052
16009	-1.2378
16010	-1.544
16011	-0.74578
16012	-0.8947
16013	-0.83495
16014	-1.6391
16015	-2.165
16016	-2.1901
16017	-1.6346
16018	-2.2884
16019	-2.3011
16020	-1.5792
16021	-1.3842
16022	-1.2299
16023	6.9705e-002
16024	-0.86753
16025	-0.67987
16026	0.52634
16027	0.39419
16028	-0.26646
16029	-2.3205e-002
16030	-0.10428
16031	-0.59867
16032	-0.65657
16033	-1.2542
16034	-0.97993
16035	-1.2796
16036	-1.1349
16037	-1.28
16038	-1.0788
16039	-0.99084
16040	-0.78795
16041	-1.0046
16042	-0.78204
16043	-2.1787
16044	-2.3096
16045	-2.1019
16046	-2.1204
16047	-2.274
16048	-2.3333
16049	-2.089
16050	-1.4578
16051	-1.7166
16052	-1.4412
16053	-2.35
16054	-2.3878
16055	-2.3747
16056	-2.3898
16057	-2.3603
16058	-2.3853
16059	-1.5568
16060	-1.2178
16061	-1.5042
16062	-1.3267
16063	-2.1658
16064	-2.28
16065	-2.0893
16066	-2.2598
16067	-2.097
16068	-2.2259
16069	-1.7483
16070	4.1108e-002
16071	-0.30565
16072	-4.7703e-002
16073	-0.34519
16074	-0.10073
16075	4.1802e-002
16076	-1.5056
16077	-1.4665
16078	-1.524
16079	-1.475
16080	-1.473
16081	-1.53
16082	-1.1976
16083	-1.2251
16084	-1.2983
16085	-1.2766
16086	-1.601
16087	-1.5294
16088	-1.5983
16089	-1.6462
16090	-0.87899
16091	-1.013
16092	-2.0049
16093	-1.6231
16094	-1.6567
16095	-1.8261
16096	-1.9519
16097	-1.9626
16098	-1.5969
16099	-0.86464
16100	-1.3067
16101	-0.89337
16102	-2.7681
16103	-2.679
16104	-2.624
16105	-2.6302
16106	-2.7689
16107	-2.7143
16108	-2.3119
16109	-2.3191
16110	-2.2365
16111	-2.3109
16112	-2.562
16113	-2.4544
16114	-2.5531
16115	-2.1116
16116	-1.4274
16117	-1.9278
16118	-2.2478
16119	-2.5895
16120	-2.39
16121	-2.5611
16122	-2.0923
16123	-2.2656
16124	-2.3599
16125	1.1683
16126	1.1925
16127	1.1863
16128	1.2548
16129	1.2435
16130	0.92033
16131	0.8241
16132	0.73003
16133	0.87483
16134	-2.6172
16135	-2.6973
16136	-2.5466
16137	-2.8129
16138	-2.7633
16139	-2.8186
16140	-2.6901
16141	-2.336
16142	-2.2077
16143	-2.2228
16144	-2.4869
16145	-2.4019
16146	-2.3945
16147	-2.4412
16148	-2.3849
16149	-2.503
16150	-1.4782
16151	-1.8798
16152	-1.7245
16153	-1.9569
16154	-2.0163
16155	-2.0604
16156	-1.9449
16157	-1.8963
16158	-1.0819
16159	-0.65261
16160	-0.97925
16161	-1.3064
16162	-1.3393
16163	-1.1608
16164	-1.3417
16165	-1.2748
16166	-1.3587
16167	-1.1915
16168	-0.91934
16169	-1.0037
16170	-0.98133
16171	-0.89755
16172	-1.7891
16173	-1.8148
16174	-1.7873
16175	-1.8451
16176	-1.9504
16177	-0.98563
16178	-1.2464
16179	-1.2988
16180	-1.719
16181	-1.5256
16182	-1.4835
16183	-1.4216
16184	-1.1507
16185	-1.203
16186	-0.88034
16187	-0.68699
16188	-0.85047
16189	-0.7679
16190	-0.71874
16191	-0.72762
16192	-0.67092
16193	-0.65703
16194	-0.63614
16195	-0.78176
16196	-0.84876
16197	-0.85515
16198	-0.84575
16199	-0.98234
16200	-0.91148
16201	-0.63799
16202	-1.3873
16203	-1.2653
16204	-1.064
16205	-1.3875
16206	-1.2638
16207	-0.73772
16208	-0.77875
16209	-0.94382
16210	-1.1212
16211	-1.5905
16212	-1.6449
16213	-0.55402
16214	-0.65786
16215	-1.7789
16216	-1.5576
16217	-1.6847
16218	-1.3337
16219	0.58488
16220	0.813
16221	-0.46629
16222	0.73992
16223	-4.2081e-002
16224	-0.39526
16225	0.14968
16226	0.19037
16227	-0.38509
16228	4.0498e-002
16229	-0.21259
16230	-0.37675
16231	-0.24236
16232	-0.34673
16233	-0.40806
16234	-0.27302
16235	-0.25721
16236	-0.19011
16237	-2.189
16238	-1.8685
16239	-2.335
16240	-1.6809
16241	-2.3413
16242	-1.5932
16243	-2.015
16244	-1.6576
16245	-2.0301
16246	0.58571
16247	0.57432
16248	1.0998
16249	0.78804
16250	1.0326
16251	0.99228
16252	0.38964
16253	0.60569
16254	0.77295
16255	0.811
16256	-2.4872
16257	-2.5317
16258	-2.585
16259	-2.3841
16260	-2.5301
16261	-2.5039
16262	-1.6176
16263	-2.2252
16264	-1.4058
16265	-1.9837
16266	-2.3131
16267	-1.6005
16268	-2.1602
16269	-1.7169
16270	-2.0358
16271	-1.0642
16272	-1.7229
16273	-0.45097
16274	-0.71188
16275	-0.57882
16276	-0.65952
16277	-0.41609
16278	-0.57003
16279	-0.53341
16280	-0.42628
16281	-0.48448
16282	-1.0067
16283	-0.70989
16284	-0.71706
16285	-1.1323
16286	-1.1363
16287	-0.35627
16288	-0.72365
16289	-0.60473
16290	-1.8447
16291	-1.6067
16292	-1.6896
16293	-1.8134
16294	-1.6127
16295	-1.2199
16296	-1.3096
16297	-1.1821
16298	-1.0592
16299	-1.2538
16300	-2.4339
16301	-2.2833
16302	-1.9739
16303	-2.1931
16304	-1.8948
16305	-2.0043
16306	-1.8226
16307	-1.4505
16308	-0.89784
16309	1.0937
16310	1.0188
16311	-0.49132
16312	-1.1837
16313	-0.52574
16314	5.9682e-002
16315	-0.53101
16316	-2.2148
16317	-2.2111
16318	-2.0643
16319	-2.1632
16320	-2.0883
16321	-1.6063
16322	-1.5463
16323	-0.97446
16324	-0.40677
16325	-1.8131
16326	-1.2575
16327	-0.32953
16328	-1.5326
16329	-0.9774
16330	-0.91395
16331	-1.0071
16332	-1.0096
16333	0.72164
16334	1.1124
16335	0.74749
16336	1.0274
16337	0.74398
16338	0.64991
16339	0.65567
16340	0.67612
16341	-1.4174
16342	-2.1918
16343	-1.6425
16344	-2.1421
16345	-2.1439
16346	-1.801
16347	-2.0625
16348	-1.2331
16349	-1.3634
16350	-1.3011
16351	-2.0179
16352	-1.7815
16353	-2.0219
16354	-1.9186
16355	-1.8578
16356	-1.7994
16357	-1.0434
16358	-1.1421
16359	-0.61196
16360	-0.94075
16361	-0.73405
16362	-0.77146
16363	-0.75063
16364	-0.69344
16365	-0.72277
16366	-0.54174
16367	-0.53398
16368	-0.58019
16369	-1.1009
16370	-1.0694
16371	-1.0441
16372	-1.1062
16373	-1.0673
16374	-0.87506
16375	-0.87311
16376	-0.93782
16377	-0.94727
16378	-2.432
16379	-2.3149
16380	-2.4409
16381	-2.5264
16382	-2.5755
16383	-1.5016
16384	-1.4412
16385	-2.0931
16386	-1.8479
16387	-1.8448
16388	-2.1082
16389	0.63177
16390	0.44716
16391	0.74834
16392	0.48072
16393	0.56802
16394	0.50465
16395	0.3577
16396	0.41066
16397	0.45249
16398	-2.4198
16399	-2.4339
16400	-2.3189
16401	-2.4551
16402	-2.4299
16403	-1.7079
16404	-1.5688
16405	-1.8718
16406	1.1824
16407	1.3085
16408	0.64491
16409	1.2654
16410	0.94696
16411	1.2822
16412	0.46877
16413	0.21427
16414	-2.5808
16415	-2.4031
16416	-2.5328
16417	-2.4693
16418	-2.4996
16419	-1.9161
16420	-1.8672
16421	-1.6133
16422	-2.2209
16423	-0.65418
16424	-1.2863
16425	-0.6098
16426	-0.88624
16427	-0.89987
16428	-1.4693
16429	-0.7463
16430	-0.68124
16431	-0.452
16432	-1.182
16433	-1.2036
16434	-1.4726
16435	-1.3602
16436	-1.3197
16437	-1.1082
16438	-1.1782
16439	-1.1525
16440	0.77334
16441	0.55575
16442	0.72461
16443	0.72527
16444	0.30966
16445	0.63415
16446	0.52033
16447	0.57812
16448	-0.26658
16449	-1.6232
16450	-0.19025
16451	-1.0928
16452	-1.1376
16453	-0.84239
16454	-0.49411
16455	-0.64619
16456	1.8452
16457	2.6343
16458	2.7347
16459	4.1267
16460	2.9177
16461	3.3354
16462	1.3905
16463	2.244
16464	2.7509
16465	0.56108
16466	0.14819
16467	0.50271
16468	6.6334e-002
16469	0.34938
16470	0.13391
16471	0.22664
16472	0.32853
16473	0.34535
16474	-1.7563
16475	-1.5341
16476	-1.551
16477	-1.7174
16478	-1.6216
16479	-1.1279
16480	-1.2446
16481	-1.1737
16482	4.6104e-002
16483	0.59844
16484	-9.293e-003
16485	0.73621
16486	1.1603
16487	0.75513
16488	0.4076
16489	-2.647
16490	-2.8479
16491	-2.865
16492	-2.6441
16493	-2.7428
16494	-2.7853
16495	-2.2876
16496	0.68502
16497	0.69568
16498	1.1258
16499	0.9745
16500	0.82465
16501	1.0289
16502	0.59937
16503	0.51627
16504	0.6423
16505	0.80819
16506	0.55532
16507	-2.2452
16508	-2.1787
16509	-2.1043
16510	-2.115
16511	-2.2357
16512	-1.4591
16513	-1.5753
16514	-1.1345
16515	-0.86742
16516	-1.0111
16517	-0.99623
16518	-0.7985
16519	-0.52264
16520	-0.70588
16521	-0.60821
16522	-0.81298
16523	-0.9824
16524	-0.99051
16525	-0.62802
16526	-0.8408
16527	-0.45912
16528	-0.43618
16529	-0.2451
16530	-0.49396
16531	-1.0395
16532	-0.94423
16533	-1.0425
16534	-0.96959
16535	-0.95687
16536	-0.8615
16537	-0.84844
16538	-0.81948
16539	0.19334
16540	0.12272
16541	-0.45563
16542	-1.0804
16543	-0.64328
16544	-0.52515
16545	-0.29345
16546	-0.2305
16547	-0.42566
16548	-1.4686
16549	-1.3381
16550	-1.3489
16551	-1.4625
16552	-1.4162
16553	-1.1883
16554	-1.0741
16555	-1.1119
16556	-0.91373
16557	-0.35494
16558	-0.43198
16559	-0.37371
16560	-0.29083
16561	-0.32423
16562	-0.29999
16563	-0.36513
16564	-0.42334
16565	-1.576
16566	-1.76
16567	-1.5866
16568	-1.4524
16569	-1.7073
16570	-1.0587
16571	-0.92625
16572	-1.2458
16573	-1.1324
16574	-1.4067
16575	-1.4829
16576	-1.4667
16577	-1.404
16578	-1.4117
16579	-1.122
16580	-1.345
16581	-1.1515
16582	-1.651
16583	-1.1525
16584	-0.35034
16585	-0.38948
16586	-0.53872
16587	-0.63886
16588	-0.96112
16589	-0.66107
16590	-0.81006
16591	-1.5361
16592	-1.6729
16593	-1.8325
16594	-1.81
16595	-1.6959
16596	-1.0335
16597	-1.2601
16598	-1.0922
16599	-1.0831
16600	-0.98378
16601	-1.0198
16602	-0.99643
16603	-0.888
16604	-0.86155
16605	-0.85123
16606	-2.0208
16607	-2.1574
16608	-1.9884
16609	-2.0636
16610	-1.9681
16611	-1.3905
16612	-1.6798
16613	-1.5066
16614	0.22128
16615	-1.0573e-002
16616	0.25973
16617	0.13202
16618	0.28611
16619	6.9142e-002
16620	-4.6043e-002
16621	0.27418
16622	0.2315
16623	0.16428
16624	-0.9668
16625	-1.0838
16626	-0.96709
16627	-1.0382
16628	-0.94247
16629	-0.74975
